grid_id,risk_index,protection_level
11_38,0.07090584745762712,0.01837750370813849
11_39,0.07230584745762712,0.018740358199184085
11_40,0.07230584745762712,0.018740358199184085
11_41,0.07370584745762711,0.019103212690229673
11_42,0.07370584745762711,0.019103212690229673
11_43,0.07510584745762712,0.019466067181275273
11_44,0.07510584745762712,0.019466067181275273
11_45,0.07510584745762712,0.019466067181275273
11_46,0.07510584745762712,0.019466067181275273
11_47,0.07650584745762712,0.01982892167232087
11_48,0.07731940677966102,0.02003978142498659
11_49,0.07953296610169493,0.02061349566869791
11_50,0.0803465254237288,0.020824355421363624
11_51,0.08381008474576272,0.03780527664935081
11_52,0.08362364406779661,0.037717967005118785
11_53,0.08443720338983052,0.03807302299154497
11_54,0.08525076271186442,0.04690626115911344
11_55,0.08506432203389831,0.046765131032746377
12_7,0.07521008474576271,0.04141556189778488
12_8,0.07439652542372881,0.03356662453966339
12_9,0.07498296610169491,0.03383132335679091
12_10,0.07416940677966101,0.03346428246982637
12_11,0.07435584745762712,0.033548426025962426
12_12,0.07354228813559321,0.03318137344019854
12_13,0.07354228813559321,0.033181381041780846
12_14,0.07559728813559323,0.034108575307479155
12_15,0.07799728813559322,0.03519142513879911
12_16,0.07799728813559322,0.03519143154900163
12_17,0.07939728813559323,0.035823090255301455
12_18,0.07839728813559323,0.03537190464399795
12_19,0.07939728813559323,0.035823100606790954
12_20,0.07799728813559322,0.03519144444251145
12_21,0.07799728813559322,0.03519144935120817
12_22,0.07699728813559323,0.0347402626899242
12_23,0.07699728813559323,0.03474026803500836
12_24,0.07699728813559323,0.03474027059114841
12_25,0.07799728813559322,0.03519145991431162
12_26,0.07799728813559322,0.03519145740777322
12_27,0.07899728813559322,0.03564263721435802
12_28,0.07899728813559322,0.03564261252649208
12_29,0.07899728813559322,0.035642557589551385
12_30,0.07859728813559322,0.03546196453144944
12_31,0.07289228813559323,0.018892352937563958
12_32,0.07149228813559322,0.018529498446518362
12_33,0.07149228813559322,0.018529498446518362
12_34,0.07009228813559322,0.018166643955472767
12_35,0.07009228813559322,0.018166643955472767
12_36,0.07009228813559322,0.018166643955472767
12_37,0.07149228813559322,0.018529498446518362
12_38,0.07149228813559322,0.018529498446518362
12_39,0.07289228813559323,0.018892352937563958
12_40,0.07289228813559323,0.018892352937563958
12_41,0.07429228813559323,0.019255207428609554
12_42,0.07429228813559323,0.019255207428609554
12_43,0.07569228813559321,0.019618061919655143
12_44,0.07569228813559321,0.019618061919655143
12_45,0.07569228813559321,0.019618061919655143
12_46,0.07569228813559321,0.019618061919655143
12_47,0.07790584745762712,0.02019177616336646
12_48,0.07871940677966102,0.020402635916032183
12_49,0.08093296610169491,0.020976350159743497
12_50,0.08174652542372882,0.02118720991240922
12_51,0.08381008474576272,0.03780716181071109
12_52,0.06751864406779662,0.036562550929949804
12_53,0.06733220338983051,0.036458477126027275
12_54,0.06814576271186441,0.0425553863856213
13_6,0.07702364406779662,0.04241424142031399
13_7,0.07761008474576271,0.035016535984365105
13_8,0.07679652542372882,0.03464957212610843
13_9,0.07738296610169493,0.034914216130505944
13_10,0.07656940677966102,0.034547174347568335
13_11,0.07675584745762713,0.03463130244759593
13_12,0.07594228813559323,0.03426423388997643
13_13,0.07512872881355932,0.03389716374046489
13_14,0.07718372881355932,0.034824356194721226
13_15,0.07958372881355934,0.03590721116410928
13_16,0.07958372881355934,0.035907209769321054
13_17,0.08098372881355932,0.03653886693760372
13_18,0.07998372881355933,0.036087690094041336
13_19,0.08098372881355932,0.03653888629110831
13_20,0.07958372881355934,0.03590723157061512
13_21,0.07958372881355934,0.03590723252848054
13_22,0.07858372881355932,0.03545604873418699
13_23,0.07858372881355932,0.03545605162148363
13_24,0.07758372881355934,0.03500486599693092
13_25,0.07858372881355932,0.03545605473426268
13_26,0.07958372881355934,0.03590723712184091
13_27,0.08058372881355934,0.036358407493937164
13_28,0.08058372881355934,0.03635836369875277
13_29,0.08058372881355934,0.03635829655326848
13_30,0.07918372881355933,0.035726381296545526
13_31,0.07347872881355932,0.019044347675943832
13_32,0.07207872881355933,0.018681493184898236
13_33,0.07207872881355933,0.018681493184898236
13_34,0.07067872881355933,0.01831863869385264
13_35,0.07067872881355933,0.01831863869385264
13_36,0.07067872881355933,0.01831863869385264
13_37,0.07207872881355933,0.018681493184898236
13_38,0.07207872881355933,0.018681493184898236
13_39,0.07207872881355933,0.018681493184898236
13_40,0.07347872881355932,0.019044347675943832
13_41,0.07487872881355934,0.019407202166989428
13_42,0.07487872881355934,0.019407202166989428
13_43,0.07627872881355933,0.019770056658035023
13_44,0.07627872881355933,0.019770056658035023
13_45,0.07627872881355933,0.019770056658035023
13_46,0.07709228813559323,0.019980916410700742
13_47,0.07930584745762713,0.02055463065441206
